CVE-2024-4741,3.0.7,3.0.14,libssl,SSL_free_buffers,SSL_free_buffers
CVE-2024-4741,3.0.7,3.0.14,libssl,RECORD_LAYER_data_present,RECORD_LAYER_data_present
CVE-2024-4603,3.0.7,3.0.14,libcrypto,dsa_precheck_params,dsa_precheck_params
CVE-2024-4603,3.0.7,3.0.14,libcrypto,ossl_dsa_check_params,ossl_dsa_check_params
CVE-2024-4603,3.0.7,3.0.14,libcrypto,ossl_dsa_check_pub_key,ossl_dsa_check_pub_key
CVE-2024-4603,3.0.7,3.0.14,libcrypto,ossl_dsa_check_pub_key_partial,ossl_dsa_check_pub_key_partial
CVE-2024-4603,3.0.7,3.0.14,libcrypto,ossl_dsa_check_priv_key,ossl_dsa_check_priv_key
CVE-2024-4603,3.0.7,3.0.14,libcrypto,ossl_dsa_check_pairwise,ossl_dsa_check_pairwise
CVE-2024-2511,3.0.7,3.0.14,libssl,ssl_update_cache,ssl_update_cache
CVE-2024-2511,3.0.7,3.0.14,libssl,SSL_SESSION_dup,SSL_SESSION_dup
CVE-2024-2511,3.0.7,3.0.14,libssl,ssl_session_dup,ssl_session_dup
CVE-2024-2511,3.0.7,3.0.14,libssl,ssl_session_dup_intern,ssl_session_dup_intern
CVE-2024-2511,3.0.7,3.0.14,libssl,tls_construct_server_hello,tls_construct_server_hello
CVE-2024-0727,3.0.7,3.0.13,libcrypto,PKCS12_unpack_p7data,PKCS12_unpack_p7data
CVE-2024-0727,3.0.7,3.0.13,libcrypto,PKCS12_unpack_p7encdata,PKCS12_unpack_p7encdata
CVE-2024-0727,3.0.7,3.0.13,libcrypto,PKCS12_unpack_authsafes,PKCS12_unpack_authsafes
CVE-2024-0727,3.0.7,3.0.13,libcrypto,pkcs12_gen_mac,pkcs12_gen_mac
CVE-2024-0727,3.0.7,3.0.13,libcrypto,SMIME_write_PKCS7,SMIME_write_PKCS7
CVE-2024-0727,3.0.7,3.0.13,libcrypto,PKCS12_newpass,PKCS12_newpass
CVE-2023-6237,3.0.7,3.0.13,libcrypto,ossl_rsa_sp800_56b_check_public,ossl_rsa_sp800_56b_check_public
CVE-2023-5678,3.0.7,3.0.13,libcrypto,DH_check_pub_key,DH_check_pub_key
CVE-2023-5678,3.0.7,3.0.13,libcrypto,ossl_dh_compute_key,ossl_dh_compute_key
CVE-2023-5678,3.0.7,3.0.13,libcrypto,generate_key,generate_key
CVE-2023-5363,3.0.7,3.0.12,libcrypto,evp_cipher_init_internal,evp_cipher_init_internal
CVE-2023-3817,3.0.7,3.0.10,libcrypto,DH_check,DH_check
CVE-2023-3446,3.0.7,3.0.10,libcrypto,DH_check,DH_check
CVE-2023-2975,3.0.7,3.0.10,libcrypto,siv_cipher,siv_cipher
CVE-2023-2650,3.0.7,3.0.9,libcrypto,OBJ_obj2txt,OBJ_obj2txt
CVE-2023-0465,3.0.7,3.0.9,libcrypto,check_policy,check_policy
CVE-2023-0464,3.0.7,3.0.9,libcrypto,ossl_policy_level_find_node,ossl_policy_level_find_node
CVE-2023-0464,3.0.7,3.0.9,libcrypto,ossl_policy_level_add_node,ossl_policy_level_add_node
CVE-2023-0464,3.0.7,3.0.9,libcrypto,X509_policy_check,X509_policy_check
CVE-2023-0464,3.0.7,3.0.9,libcrypto,tree_add_unmatched,tree_add_unmatched
CVE-2023-0401,3.0.7,3.0.8,libcrypto,pkcs7_bio_add_digest,pkcs7_bio_add_digest
CVE-2023-0401,3.0.7,3.0.8,libcrypto,PKCS7_dataDecode,PKCS7_dataDecode
CVE-2023-0286,3.0.7,3.0.8,libcrypto,GENERAL_NAME_cmp,GENERAL_NAME_cmp
CVE-2023-0217,3.0.7,3.0.8,libcrypto,ossl_ffc_validate_public_key_partial,ossl_ffc_validate_public_key_partial
CVE-2023-0217,3.0.7,3.0.8,libcrypto,ossl_ffc_validate_private_key,ossl_ffc_validate_private_key
CVE-2023-0216,3.0.7,3.0.8,libcrypto,ossl_pkcs7_resolve_libctx,ossl_pkcs7_resolve_libctx
CVE-2023-0215,3.0.7,3.0.8,libcrypto,BIO_new_NDEF,BIO_new_NDEF
CVE-2022-4450,3.0.7,3.0.8,libcrypto,PEM_read_bio_ex,PEM_read_bio_ex
CVE-2022-4304,3.0.7,3.0.8,libcrypto,rsa_ossl_private_decrypt,rsa_ossl_private_decrypt
CVE-2022-4304,3.0.7,3.0.8,libcrypto,ossl_bn_rsa_do_unblind,ossl_bn_rsa_do_unblind
CVE-2022-4203,3.0.7,3.0.8,libcrypto,nc_match,nc_match
CVE-2022-4203,3.0.7,3.0.8,libcrypto,nc_match_single,nc_match_single
CVE-2022-3996,3.0.7,3.0.8,libcrypto,ossl_policy_cache_set_mapping,ossl_policy_cache_set_mapping
