CVE-2013-0340,2.2.9,2.4.0,libexpat,getDebugLevel,getDebugLevel
CVE-2013-0340,2.2.9,2.4.0,libexpat,unsignedCharToPrintable,unsignedCharToPrintable
CVE-2013-0340,2.2.9,2.4.0,libexpat,accountingGetCurrentAmplification,accountingGetCurrentAmplification
CVE-2013-0340,2.2.9,2.4.0,libexpat,accountingReportStats,accountingReportStats
CVE-2013-0340,2.2.9,2.4.0,libexpat,accountingDiffTolerated,accountingDiffTolerated
CVE-2013-0340,2.2.9,2.4.0,libexpat,testingAccountingGetCountBytesDirect,testingAccountingGetCountBytesDirect
CVE-2013-0340,2.2.9,2.4.0,libexpat,testingAccountingGetCountBytesIndirect,testingAccountingGetCountBytesIndirect
CVE-2013-0340,2.2.9,2.4.0,libexpat,entityTrackingReportStats,entityTrackingReportStats
CVE-2013-0340,2.2.9,2.4.0,libexpat,entityTrackingOnOpen,entityTrackingOnOpen
CVE-2021-45960,2.2.9,2.4.3,libexpat,storeAtts,storeAtts
CVE-2021-46143,2.2.9,2.4.3,libexpat,doProlog,doProlog
CVE-2022-22822,2.2.9,2.4.3,libexpat,addBinding,addBinding
CVE-2022-22823,2.2.9,2.4.3,libexpat,doProlog,doProlog
CVE-2022-22824,2.2.9,2.4.3,libexpat,defineAttribute,defineAttribute
CVE-2022-22825,2.2.9,2.4.3,libexpat,lookup,lookup
CVE-2022-22826,2.2.9,2.4.3,libexpat,nextScaffoldPart,nextScaffoldPart
CVE-2022-22827,2.2.9,2.4.3,libexpat,storeAtts,storeAtts
CVE-2022-23852,2.2.9,2.4.4,libexpat,XML_GetBuffer,XML_GetBuffer
CVE-2022-23990,2.2.9,2.4.4,libexpat,doProlog,doProlog
CVE-2022-25235,2.2.9,2.4.5,libexpat,normal_prologTok,normal_prologTok
CVE-2022-25235,2.2.9,2.4.5,libexpat,little2_prologTok,little2_prologTok
CVE-2022-25235,2.2.9,2.4.5,libexpat,big2_prologTok,big2_prologTok
CVE-2022-25236,2.2.9,2.4.5,libexpat,XML_ParserCreate,XML_ParserCreate
CVE-2022-25236,2.2.9,2.4.5,libexpat,XML_ExternalEntityParserCreate,XML_ExternalEntityParserCreate
CVE-2022-25236,2.2.9,2.4.5,libexpat,addBinding,addBinding
CVE-2022-25313,2.2.9,2.4.5,libexpat,build_node,build_node
CVE-2022-25314,2.2.9,2.4.5,libexpat,getElementType,getElementType
CVE-2022-25315,2.2.9,2.4.5,libexpat,storeRawNames,storeRawNames
CVE-2022-40674,2.2.9,2.4.9,libexpat,internalEntityProcessor,internalEntityProcessor
CVE-2022-43680,2.2.9,2.5.0,libexpat,parserCreate,parserCreate
CVE-2023-52426,2.2.9,2.6.0,libexpat,storeEntityValue,storeEntityValue
CVE-2023-52426,2.2.9,2.6.0,libexpat,appendAttributeValue,appendAttributeValue
CVE-2023-52426,2.2.9,2.6.0,libexpat,epilogProcessor,epilogProcessor
CVE-2023-52426,2.2.9,2.6.0,libexpat,entityValueInitProcessor,entityValueInitProcessor
CVE-2023-52426,2.2.9,2.6.0,libexpat,processXmlDecl,processXmlDecl
CVE-2023-52426,2.2.9,2.6.0,libexpat,doCdataSection,doCdataSection
CVE-2024-28757,2.2.9,2.6.2,libexpat,accountingGetCurrentAmplification,accountingGetCurrentAmplification
