CVE-2023-46219,8.5.0,Curl_fopen
CVE-2023-46218,8.5.0,Curl_cookie_add
CVE-2023-38546,8.4.0,freecookie
CVE-2023-38546,8.4.0,Curl_cookie_add
CVE-2023-38546,8.4.0,Curl_cookie_init
CVE-2023-38546,8.4.0,dup_cookie
CVE-2023-38546,8.4.0,Curl_cookie_cleanup
CVE-2023-38546,8.4.0,curl_easy_duphandle
CVE-2023-38545,8.4.0,do_SOCKS5
CVE-2023-38039,8.3.0,status_line
CVE-2023-38039,8.3.0,recv_CONNECT_resp
CVE-2023-38039,8.3.0,hyper_each_header
CVE-2023-38039,8.3.0,verify_header
CVE-2023-38039,8.3.0,Curl_http_readwrite_headers
CVE-2023-38039,8.3.0,Curl_pp_readresp
CVE-2023-38039,8.3.0,Curl_http_auth_act
CVE-2023-28322,8.1.0,Curl_http_method
CVE-2023-28322,8.1.0,ftp_done
CVE-2023-28322,8.1.0,file_connect
CVE-2023-28322,8.1.0,rtmp_connect
CVE-2023-28322,8.1.0,smb_send_open
CVE-2023-28322,8.1.0,Curl_follow
CVE-2023-28322,8.1.0,smtp_done
CVE-2023-28322,8.1.0,smtp_perform
CVE-2023-28322,8.1.0,Curl_http_body
CVE-2023-28322,8.1.0,rtsp_do
CVE-2023-28322,8.1.0,ssh_statemach_act
CVE-2023-28322,8.1.0,Curl_retry_request
CVE-2023-28322,8.1.0,ftp_parse_url_path
CVE-2023-28322,8.1.0,Curl_init_CONNECT
CVE-2023-28322,8.1.0,file_do
CVE-2023-28322,8.1.0,imap_done
CVE-2023-28322,8.1.0,Curl_vsetopt
CVE-2023-28322,8.1.0,wssh_statemach_act
CVE-2023-28322,8.1.0,rtmp_do
CVE-2023-28322,8.1.0,tftp_send_first
CVE-2023-28322,8.1.0,tftp_parse_option_ack
CVE-2023-28322,8.1.0,ftp_state_prepare_transfer
CVE-2023-28322,8.1.0,myssh_statemach_act
CVE-2023-28322,8.1.0,imap_perform
CVE-2023-28322,8.1.0,ftp_do_more
CVE-2023-28322,8.1.0,smb_request_state
CVE-2023-28321,8.1.0,hostmatch
CVE-2023-28320,8.1.0,Curl_resolv
CVE-2023-28320,8.1.0,Curl_resolv_timeout
CVE-2023-28320,8.1.0,Curl_hostcache_prune
CVE-2023-28319,8.1.0,ssh_check_fingerprint
