CVE-2013-0340,2.4.0,getDebugLevel
CVE-2013-0340,2.4.0,unsignedCharToPrintable
CVE-2013-0340,2.4.0,accountingGetCurrentAmplification
CVE-2013-0340,2.4.0,accountingReportStats
CVE-2013-0340,2.4.0,accountingDiffTolerated
CVE-2013-0340,2.4.0,testingAccountingGetCountBytesDirect
CVE-2013-0340,2.4.0,testingAccountingGetCountBytesIndirect
CVE-2013-0340,2.4.0,entityTrackingReportStats
CVE-2013-0340,2.4.0,entityTrackingOnOpen
CVE-2018-20843,2.2.7,setElementTypePrefix
CVE-2019-15903,2.2.8,doProlog
CVE-2019-15903,2.2.8,processInternalEntity
CVE-2019-15903,2.2.8,prologProcessor
CVE-2019-15903,2.2.8,externalParEntProcessor
CVE-2019-15903,2.2.8,internalEntityProcessor
CVE-2021-45960,2.4.3,storeAtts
CVE-2021-46143,2.4.3,doProlog
CVE-2022-22822,2.4.3,addBinding
CVE-2022-22823,2.4.3,doProlog
CVE-2022-22824,2.4.3,defineAttribute
CVE-2022-22825,2.4.3,lookup
CVE-2022-22826,2.4.3,nextScaffoldPart
CVE-2022-22827,2.4.3,storeAtts
CVE-2022-23852,2.4.4,XML_GetBuffer
CVE-2022-23990,2.4.4,doProlog
CVE-2022-25235,2.4.5,normal_prologTok
CVE-2022-25235,2.4.5,little2_prologTok
CVE-2022-25235,2.4.5,big2_prologTok
CVE-2022-25236,2.4.5,XML_ParserCreate
CVE-2022-25236,2.4.5,XML_ExternalEntityParserCreate
CVE-2022-25236,2.4.5,addBinding
CVE-2022-25313,2.4.5,build_node
CVE-2022-25314,2.4.5,getElementType
CVE-2022-25315,2.4.5,storeRawNames
CVE-2022-40674,2.4.9,internalEntityProcessor
CVE-2022-43680,2.5.0,parserCreate
CVE-2023-52426,2.6.0,storeEntityValue
CVE-2023-52426,2.6.0,appendAttributeValue
CVE-2023-52426,2.6.0,epilogProcessor
CVE-2023-52426,2.6.0,entityValueInitProcessor
CVE-2023-52426,2.6.0,processXmlDecl
CVE-2023-52426,2.6.0,doCdataSection
CVE-2024-28757,2.6.2,accountingGetCurrentAmplification
